Id,GEOID,Geography,Calls_2012,Cases_2012,Est_2012,Calls_2013,Cases_2013,Est_2013,Calls_2014,Cases_2014,Est_2014,Calls_2015,Cases_2015,Est_2015,Calls_2016,Cases_2016,Est_2016
0500000US19105,19105,"Jones County, Iowa",0,0,20595,1,0,20494,1,0,20480,1,0,20395,1,0,20439
0500000US19107,19107,"Keokuk County, Iowa",0,0,10397,0,0,10305,0,0,10220,0,0,10129,1,0,10119
0500000US19109,19109,"Kossuth County, Iowa",0,0,15373,1,0,15282,1,0,15204,1,0,15155,1,0,15114
0500000US19111,19111,"Lee County, Iowa",1,0,35610,1,0,35359,1,0,35206,2,0,35071,2,1,34615
0500000US19113,19113,"Linn County, Iowa",4,1,215255,7,2,216077,9,2,217596,10,2,219792,14,5,221661
0500000US19115,19115,"Louisa County, Iowa",0,0,11340,0,0,11321,0,0,11222,1,0,11231,1,0,11142
0500000US19117,19117,"Lucas County, Iowa",0,0,8754,0,0,8722,0,0,8685,0,0,8692,1,0,8647
0500000US19119,19119,"Lyon County, Iowa",0,0,11772,0,0,11687,0,0,11690,1,0,11749,1,0,11754
0500000US19121,19121,"Madison County, Iowa",0,0,15639,1,0,15471,1,0,15602,1,0,15746,1,0,15848
0500000US19123,19123,"Mahaska County, Iowa",0,0,22419,1,0,22403,1,0,22326,1,0,22291,1,1,22181
0500000US19125,19125,"Marion County, Iowa",1,0,33315,1,0,33077,1,0,33261,2,0,33141,2,1,33189
0500000US19127,19127,"Marshall County, Iowa",1,0,41053,1,0,41004,2,0,40792,2,0,40512,3,1,40312
0500000US19129,19129,"Mills County, Iowa",0,0,14853,1,0,14859,1,0,14708,1,0,14815,1,0,14972
0500000US19131,19131,"Mitchell County, Iowa",0,0,10746,0,0,10718,0,0,10769,1,0,10787,1,0,10763
0500000US19133,19133,"Monona County, Iowa",0,0,9138,0,0,9092,0,0,8965,0,0,8974,1,0,8898
0500000US19135,19135,"Monroe County, Iowa",0,0,8066,0,0,7977,0,0,7960,0,0,7947,1,0,7870
0500000US19137,19137,"Montgomery County, Iowa",0,0,10567,0,0,10438,0,0,10443,0,0,10227,1,0,10225
0500000US19139,19139,"Muscatine County, Iowa",1,0,42884,1,0,42941,2,0,42961,2,0,43017,3,1,42940
0500000US19141,19141,"O'Brien County, Iowa",0,0,14161,0,0,14043,1,0,14062,1,0,13989,1,0,14020
0500000US19143,19143,"Osceola County, Iowa",0,0,6180,0,0,6206,0,0,6193,0,0,6127,0,0,6064
0500000US19145,19145,"Page County, Iowa",0,0,15750,1,0,15554,1,0,15544,1,0,15521,1,0,15391
0500000US19147,19147,"Palo Alto County, Iowa",0,0,9281,0,0,9182,0,0,9126,0,0,9139,1,0,9047
0500000US19149,19149,"Plymouth County, Iowa",1,0,24888,1,0,24945,1,0,24913,1,0,24913,2,1,25200
0500000US19151,19151,"Pocahontas County, Iowa",0,0,7161,0,0,7145,0,0,7123,0,0,6991,0,0,6886
0500000US19153,19153,"Polk County, Iowa",9,3,443821,15,3,451461,19,4,459780,22,5,466688,31,11,474045
0500000US19155,19155,"Pottawattamie County, Iowa",2,1,92887,3,1,92814,4,1,93174,4,1,93534,6,2,93582
0500000US19157,19157,"Poweshiek County, Iowa",0,0,18766,1,0,18632,1,0,18667,1,0,18512,1,0,18533
0500000US19159,19159,"Ringgold County, Iowa",0,0,5082,0,0,5036,0,0,5031,0,0,5054,0,0,5068
0500000US19161,19161,"Sac County, Iowa",0,0,10177,0,0,10050,0,0,10060,0,0,10009,1,0,9876
0500000US19163,19163,"Scott County, Iowa",3,1,168840,6,1,170551,7,1,171546,8,2,172170,11,4,172474
0500000US19165,19165,"Shelby County, Iowa",0,0,12082,0,0,11964,0,0,11962,1,0,11913,1,0,11800
0500000US19167,19167,"Sioux County, Iowa",1,0,34339,1,0,34494,1,0,34622,2,0,34752,2,1,34898
0500000US19169,19169,"Story County, Iowa",2,1,91799,3,1,93569,4,1,95366,4,1,96346,6,2,97090
0500000US19171,19171,"Tama County, Iowa",0,0,17536,1,0,17512,1,0,17405,1,0,17341,1,0,17319
0500000US19173,19173,"Taylor County, Iowa",0,0,6237,0,0,6210,0,0,6155,0,0,6229,0,0,6216
0500000US19175,19175,"Union County, Iowa",0,0,12599,0,0,12606,1,0,12621,1,0,12447,1,0,12420
0500000US19177,19177,"Van Buren County, Iowa",0,0,7456,0,0,7438,0,0,7410,0,0,7325,0,0,7271
0500000US19179,19179,"Wapello County, Iowa",1,0,35357,1,0,35379,1,0,35244,2,0,35248,2,1,34982
0500000US19181,19181,"Warren County, Iowa",1,0,46991,2,0,47452,2,0,48010,2,1,48706,3,1,49691
0500000US19183,19183,"Washington County, Iowa",0,0,21928,1,0,22017,1,0,22097,1,0,22251,1,1,22281
0500000US19185,19185,"Wayne County, Iowa",0,0,6364,0,0,6422,0,0,6392,0,0,6386,0,0,6452
0500000US19187,19187,"Webster County, Iowa",1,0,37252,1,0,37256,2,0,36983,2,0,36992,2,1,36769
0500000US19189,19189,"Winnebago County, Iowa",0,0,10634,0,0,10477,0,0,10593,0,0,10567,1,0,10631
0500000US19191,19191,"Winneshiek County, Iowa",0,0,21042,1,0,20862,1,0,20728,1,0,20754,1,0,20561
0500000US19193,19193,"Woodbury County, Iowa",2,1,102330,4,1,102242,4,1,102314,5,1,102464,7,2,102779
0500000US19195,19195,"Worth County, Iowa",0,0,7525,0,0,7541,0,0,7605,0,0,7562,0,0,7572
0500000US19197,19197,"Wright County, Iowa",0,0,13019,0,0,12969,1,0,12883,1,0,12803,1,0,12779
,,Kansas,116,27,2885262,230,35,2892821,336,52,2899360,128,42,2906721,192,51,2907289
0500000US20001,20001,"Allen County, Kansas",1,0,13336,1,0,13080,1,0,12903,1,0,12724,1,0,12714
0500000US20003,20003,"Anderson County, Kansas",0,0,7912,1,0,7845,1,0,7880,0,0,7824,1,0,7827
0500000US20005,20005,"Atchison County, Kansas",1,0,16793,1,0,16696,2,0,16509,1,0,16409,1,0,16380
0500000US20007,20007,"Barber County, Kansas",0,0,4866,0,0,4914,1,0,4878,0,0,4821,0,0,4688
0500000US20009,20009,"Barton County, Kansas",1,0,27515,2,0,27425,3,0,27262,1,0,27092,2,0,26775
0500000US20011,20011,"Bourbon County, Kansas",1,0,14844,1,0,14796,2,0,14774,1,0,14724,1,0,14617
0500000US20013,20013,"Brown County, Kansas",0,0,9879,1,0,9940,1,0,9804,0,0,9745,1,0,9684
0500000US20015,20015,"Butler County, Kansas",3,1,65781,5,1,65835,8,1,66077,3,1,66601,4,1,67025
0500000US20017,20017,"Chase County, Kansas",0,0,2752,0,0,2701,0,0,2673,0,0,2676,0,0,2669
0500000US20019,20019,"Chautauqua County, Kansas",0,0,3565,0,0,3546,0,0,3473,0,0,3392,0,0,3374
0500000US20021,20021,"Cherokee County, Kansas",1,0,21201,2,0,20908,2,0,20769,1,0,20561,1,0,20246
0500000US20023,20023,"Cheyenne County, Kansas",0,0,2677,0,0,2678,0,0,2694,0,0,2687,0,0,2661
0500000US20025,20025,"Clark County, Kansas",0,0,2179,0,0,2194,0,0,2120,0,0,2089,0,0,2072
0500000US20027,20027,"Clay County, Kansas",0,0,8508,1,0,8401,1,0,8338,0,0,8340,1,0,8143
0500000US20029,20029,"Cloud County, Kansas",0,0,9407,1,0,9370,1,0,9348,0,0,9235,1,0,9150
0500000US20031,20031,"Coffey County, Kansas",0,0,8507,1,0,8424,1,0,8440,0,0,8359,1,0,8433
0500000US20033,20033,"Comanche County, Kansas",0,0,1910,0,0,1922,0,0,1945,0,0,1839,0,0,1862
0500000US20035,20035,"Cowley County, Kansas",1,0,36262,3,0,36181,4,1,35911,2,1,35777,2,1,35753
0500000US20037,20037,"Crawford County, Kansas",2,0,39369,3,0,39312,5,1,39327,2,1,39231,3,1,39164
0500000US20039,20039,"Decatur County, Kansas",0,0,2877,0,0,2905,0,0,2890,0,0,2926,0,0,2832
0500000US20041,20041,"Dickinson County, Kansas",1,0,19731,2,0,19477,2,0,19354,1,0,19292,1,0,19064
0500000US20043,20043,"Doniphan County, Kansas",0,0,7869,1,0,7844,1,0,7833,0,0,7756,1,0,7664
0500000US20045,20045,"Douglas County, Kansas",5,1,113304,9,1,114672,13,2,116430,5,2,117915,8,2,119440
0500000US20047,20047,"Edwards County, Kansas",0,0,2980,0,0,2965,0,0,3022,0,0,2970,0,0,2938
0500000US20049,20049,"Elk County, Kansas",0,0,2678,0,0,2647,0,0,2699,0,0,2602,0,0,2547
0500000US20051,20051,"Ellis County, Kansas",1,0,29125,2,0,29089,3,1,29027,1,0,29024,2,1,28893
0500000US20053,20053,"Ellsworth County, Kansas",0,0,6471,1,0,6382,1,0,6365,0,0,6330,0,0,6328
0500000US20055,20055,"Finney County, Kansas",1,0,37114,3,0,37031,4,1,37048,2,1,37000,2,1,36722
0500000US20057,20057,"Ford County, Kansas",1,0,34729,3,0,34829,4,1,34667,2,0,34263,2,1,33971
0500000US20059,20059,"Franklin County, Kansas",1,0,25859,2,0,25770,3,0,25567,1,0,25559,2,0,25560
0500000US20061,20061,"Geary County, Kansas",2,0,37947,3,0,36893,4,1,36682,2,1,36981,2,1,35586
0500000US20063,20063,"Gove County, Kansas",0,0,2722,0,0,2761,0,0,2710,0,0,2657,0,0,2589
0500000US20065,20065,"Graham County, Kansas",0,0,2587,0,0,2592,0,0,2553,0,0,2589,0,0,2564
0500000US20067,20067,"Grant County, Kansas",0,0,7824,1,0,7822,1,0,7758,0,0,7690,1,0,7646
0500000US20069,20069,"Gray County, Kansas",0,0,5983,0,0,5996,1,0,6078,0,0,6095,0,0,6034
0500000US20071,20071,"Greeley County, Kansas",0,0,1270,0,0,1292,0,0,1302,0,0,1317,0,0,1296
0500000US20073,20073,"Greenwood County, Kansas",0,0,6440,1,0,6375,1,0,6308,0,0,6244,0,0,6151
0500000US20075,20075,"Hamilton County, Kansas",0,0,2635,0,0,2593,0,0,2590,0,0,2481,0,0,2536
0500000US20077,20077,"Harper County, Kansas",0,0,5859,0,0,5844,1,0,5821,0,0,5781,0,0,5685
0500000US20079,20079,"Harvey County, Kansas",1,0,34796,3,0,34784,4,1,34670,2,1,34908,2,1,34913
0500000US20081,20081,"Haskell County, Kansas",0,0,4196,0,0,4101,0,0,4076,0,0,4058,0,0,4006
0500000US20083,20083,"Hodgeman County, Kansas",0,0,1964,0,0,1954,0,0,1911,0,0,1896,0,0,1870
0500000US20085,20085,"Jackson County, Kansas",1,0,13417,1,0,13332,2,0,13456,1,0,13328,1,0,13291
0500000US20087,20087,"Jefferson County, Kansas",1,0,18921,1,0,18835,2,0,18863,1,0,18886,1,0,18897
0500000US20089,20089,"Jewell County, Kansas",0,0,3040,0,0,3059,0,0,3038,0,0,2978,0,0,2901
0500000US20091,20091,"Johnson County, Kansas",22,5,559515,45,7,566393,66,10,573024,25,8,578758,39,10,584451
0500000US20093,20093,"Kearny County, Kansas",0,0,3983,0,0,3921,0,0,3944,0,0,3948,0,0,3917
0500000US20095,20095,"Kingman County, Kansas",0,0,7831,1,0,7829,1,0,7704,0,0,7653,0,0,7467
0500000US20097,20097,"Kiowa County, Kansas",0,0,2505,0,0,2527,0,0,2525,0,0,2558,0,0,2483
0500000US20099,20099,"Labette County, Kansas",1,0,21206,2,0,20913,2,0,20852,1,0,20749,1,0,20444
0500000US20101,20101,"Lane County, Kansas",0,0,1701,0,0,1718,0,0,1685,0,0,1663,0,0,1636
0500000US20103,20103,"Leavenworth County, Kansas",3,1,77713,6,1,78141,9,1,78658,3,1,79207,5,1,80204
0500000US20105,20105,"Lincoln County, Kansas",0,0,3170,0,0,3143,0,0,3158,0,0,3126,0,0,3073
0500000US20107,20107,"Linn County, Kansas",0,0,9482,1,0,9515,1,0,9502,0,0,9561,1,0,9558
0500000US20109,20109,"Logan County, Kansas",0,0,2792,0,0,2780,0,0,2784,0,0,2814,0,0,2831
0500000US20111,20111,"Lyon County, Kansas",1,0,33534,3,0,33517,4,1,33201,1,0,33243,2,1,33510
0500000US20113,20113,"McPherson County, Kansas",1,0,29341,2,0,29596,3,1,29134,1,0,28944,2,1,28804
0500000US20115,20115,"Marion County, Kansas",0,0,12379,1,0,12234,1,0,12221,1,0,12120,1,0,12112
0500000US20117,20117,"Marshall County, Kansas",0,0,10065,1,0,10020,1,0,9990,0,0,9906,1,0,9836
0500000US20119,20119,"Meade County, Kansas",0,0,4397,0,0,4295,1,0,4353,0,0,4288,0,0,4216
0500000US20121,20121,"Miami County, Kansas",1,0,32622,3,0,32807,4,1,32817,1,0,32727,2,1,32964
0500000US20123,20123,"Mitchell County, Kansas",0,0,6334,1,0,6330,1,0,6271,0,0,6319,0,0,6243
0500000US20125,20125,"Montgomery County, Kansas",1,0,34447,3,0,34361,4,1,33957,1,0,33316,2,1,32746
0500000US20127,20127,"Morris County, Kansas",0,0,5852,0,0,5717,1,0,5678,0,0,5650,0,0,5573
0500000US20129,20129,"Morton County, Kansas",0,0,3133,0,0,3133,0,0,3058,0,0,2992,0,0,2848
0500000US20131,20131,"Nemaha County, Kansas",0,0,10117,1,0,10158,1,0,10162,0,0,10209,1,0,10241
0500000US20133,20133,"Neosho County, Kansas",1,0,16462,1,0,16451,2,0,16396,1,0,16333,1,0,16146
0500000US20135,20135,"Ness County, Kansas",0,0,3083,0,0,3087,0,0,3089,0,0,3015,0,0,2962
0500000US20137,20137,"Norton County, Kansas",0,0,5597,0,0,5620,1,0,5528,0,0,5552,0,0,5493
0500000US20139,20139,"Osage County, Kansas",1,0,16170,1,0,16088,2,0,15991,1,0,15912,1,0,15843
0500000US20141,20141,"Osborne County, Kansas",0,0,3818,0,0,3815,0,0,3772,0,0,3684,0,0,3642
0500000US20143,20143,"Ottawa County, Kansas",0,0,6062,0,0,6060,1,0,6032,0,0,5946,0,0,5920
0500000US20145,20145,"Pawnee County, Kansas",0,0,6894,1,0,6910,1,0,6849,0,0,6805,0,0,6743
0500000US20147,20147,"Phillips County, Kansas",0,0,5516,0,0,5554,1,0,5492,0,0,5431,0,0,5428
0500000US20149,20149,"Pottawatomie County, Kansas",1,0,22335,2,0,22611,3,0,22799,1,0,23194,2,0,23661
0500000US20151,20151,"Pratt County, Kansas",0,0,9772,1,0,9798,1,0,9775,0,0,9718,1,0,9584
0500000US20153,20153,"Rawlins County, Kansas",0,0,2540,0,0,2591,0,0,2565,0,0,2538,0,0,2549
0500000US20155,20155,"Reno County, Kansas",3,1,64245,5,1,64168,7,1,63737,3,1,63647,4,1,63220
0500000US20157,20157,"Republic County, Kansas",0,0,4847,0,0,4794,1,0,4776,0,0,4722,0,0,4699
0500000US20159,20159,"Rice County, Kansas",0,0,10000,1,0,9985,1,0,9986,0,0,9943,1,0,9831
0500000US20161,20161,"Riley County, Kansas",3,1,76273,6,1,75502,9,1,74698,3,1,75312,5,1,73343
0500000US20163,20163,"Rooks County, Kansas",0,0,5212,0,0,5181,1,0,5173,0,0,5159,0,0,5076
0500000US20165,20165,"Rush County, Kansas",0,0,3208,0,0,3179,0,0,3171,0,0,3102,0,0,3058
0500000US20167,20167,"Russell County, Kansas",0,0,6978,1,0,6955,1,0,6989,0,0,7029,0,0,6988
0500000US20169,20169,"Saline County, Kansas",2,1,55838,4,1,55726,6,1,55514,2,1,55516,4,1,55142
0500000US20171,20171,"Scott County, Kansas",0,0,4870,0,0,4922,1,0,4985,0,0,4980,0,0,5032
0500000US20173,20173,"Sedgwick County, Kansas",20,5,503945,40,6,506141,59,9,508666,22,7,510360,34,9,511995
0500000US20175,20175,"Seward County, Kansas",1,0,23403,2,0,23355,3,0,23299,1,0,23159,1,0,22709
0500000US20177,20177,"Shawnee County, Kansas",7,2,178980,14,2,178661,21,3,178509,8,3,178541,12,3,178146
0500000US20179,20179,"Sheridan County, Kansas",0,0,2531,0,0,2534,0,0,2535,0,0,2501,0,0,2509
0500000US20181,20181,"Sherman County, Kansas",0,0,6106,0,0,6077,1,0,6064,0,0,5976,0,0,5965
0500000US20183,20183,"Smith County, Kansas",0,0,3751,0,0,3703,0,0,3725,0,0,3693,0,0,3632
0500000US20185,20185,"Stafford County, Kansas",0,0,4343,0,0,4340,0,0,4293,0,0,4236,0,0,4208
0500000US20187,20187,"Stanton County, Kansas",0,0,2163,0,0,2172,0,0,2125,0,0,2053,0,0,2062
0500000US20189,20189,"Stevens County, Kansas",0,0,5748,0,0,5813,1,0,5812,0,0,5731,0,0,5584
0500000US20191,20191,"Sumner County, Kansas",1,0,23701,2,0,23609,3,0,23471,1,0,23494,2,0,23272
0500000US20193,20193,"Thomas County, Kansas",0,0,7938,1,0,7951,1,0,7850,0,0,7915,1,0,7892
0500000US20195,20195,"Trego County, Kansas",0,0,2969,0,0,2964,0,0,2908,0,0,2923,0,0,2872
0500000US20197,20197,"Wabaunsee County, Kansas",0,0,7007,1,0,7027,1,0,6972,0,0,6905,0,0,6891
0500000US20199,20199,"Wallace County, Kansas",0,0,1528,0,0,1566,0,0,1509,0,0,1513,0,0,1497
0500000US20201,20201,"Washington County, Kansas",0,0,5726,0,0,5627,1,0,5602,0,0,5564,0,0,5546
0500000US20203,20203,"Wichita County, Kansas",0,0,2230,0,0,2185,0,0,2170,0,0,2145,0,0,2112
0500000US20205,20205,"Wilson County, Kansas",0,0,9126,1,0,9090,1,0,8989,0,0,8852,1,0,8723
0500000US20207,20207,"Woodson County, Kansas",0,0,3267,0,0,3205,0,0,3168,0,0,3124,0,0,3165
0500000US20209,20209,"Wyandotte County, Kansas",6,1,159360,13,2,160744,19,3,161855,7,2,163095,11,3,163831
,,Kentucky,170,33,4384799,315,48,4400477,236,55,4413057,258,64,4424611,306,89,4436974
0500000US21001,21001,"Adair County, Kentucky",1,0,18931,1,0,19095,1,0,19210,1,0,19264,1,0,19280
0500000US21003,21003,"Allen County, Kentucky",1,0,20232,1,0,20278,1,0,20405,1,0,20561,1,0,20631
0500000US21005,21005,"Anderson County, Kentucky",1,0,21660,2,0,21731,1,0,21858,1,0,21929,2,0,22158
0500000US21007,21007,"Ballard County, Kentucky",0,0,8311,1,0,8277,0,0,8217,0,0,8219,1,0,8054
0500000US21009,21009,"Barren County, Kentucky",2,0,42645,3,0,42996,2,1,43126,3,1,43676,3,1,43993
0500000US21011,21011,"Bath County, Kentucky",0,0,11802,1,0,12004,1,0,12173,1,0,12261,1,0,12327
0500000US21013,21013,"Bell County, Kentucky",1,0,28247,2,0,27971,1,0,27750,2,0,27294,2,1,27117
0500000US21015,21015,"Boone County, Kentucky",5,1,122847,9,1,123998,7,2,125735,7,2,127163,9,3,128536
0500000US21017,21017,"Bourbon County, Kentucky",1,0,19985,1,0,19946,1,0,19988,1,0,20073,1,0,20030
0500000US21019,21019,"Boyd County, Kentucky",2,0,49256,4,1,48907,3,1,48795,3,1,48488,3,1,48132
0500000US21021,21021,"Boyle County, Kentucky",1,0,28993,2,0,29621,2,0,29809,2,0,29807,2,1,30018
0500000US21023,21023,"Bracken County, Kentucky",0,0,8468,1,0,8436,0,0,8389,0,0,8329,1,0,8400
0500000US21025,21025,"Breathitt County, Kentucky",1,0,13657,1,0,13584,1,0,13425,1,0,13430,1,0,13284
0500000US21027,21027,"Breckinridge County, Kentucky",1,0,20095,1,0,20053,1,0,19897,1,0,19993,1,0,19961
0500000US21029,21029,"Bullitt County, Kentucky",3,1,75947,6,1,76863,4,1,78022,5,1,78653,5,2,79151
0500000US21031,21031,"Butler County, Kentucky",0,0,12794,1,0,12796,1,0,12843,1,0,12860,1,0,12845
0500000US21033,21033,"Caldwell County, Kentucky",1,0,12938,1,0,12816,1,0,12780,1,0,12690,1,0,12568
0500000US21035,21035,"Calloway County, Kentucky",1,0,38057,3,0,38293,2,0,38282,2,1,38441,3,1,38437
0500000US21037,21037,"Campbell County, Kentucky",4,1,90780,7,1,90873,5,1,91490,5,1,91925,6,2,92211
0500000US21039,21039,"Carlisle County, Kentucky",0,0,5042,0,0,4980,0,0,4988,0,0,4903,0,0,4855
0500000US21041,21041,"Carroll County, Kentucky",0,0,10869,1,0,10854,1,0,10758,1,0,10718,1,0,10679
0500000US21043,21043,"Carter County, Kentucky",1,0,27473,2,0,27398,1,0,27318,2,0,27224,2,1,27046
0500000US21045,21045,"Casey County, Kentucky",1,0,16081,1,0,16092,1,0,15837,1,0,15815,1,0,15815
0500000US21047,21047,"Christian County, Kentucky",3,1,75638,5,1,74246,4,1,73962,4,1,73484,5,1,72351
0500000US21049,21049,"Clark County, Kentucky",1,0,35752,3,0,35595,2,0,35681,2,1,35684,2,1,35819
0500000US21051,21051,"Clay County, Kentucky",1,0,21565,2,0,21259,1,0,21162,1,0,21047,1,0,20766
0500000US21053,21053,"Clinton County, Kentucky",0,0,10243,1,0,10151,1,0,10156,1,0,10135,1,0,10177
0500000US21055,21055,"Crittenden County, Kentucky",0,0,9259,1,0,9208,0,0,9202,1,0,9198,1,0,9188
0500000US21057,21057,"Cumberland County, Kentucky",0,0,6861,0,0,6803,0,0,6741,0,0,6756,0,0,6738
0500000US21059,21059,"Daviess County, Kentucky",4,1,97886,7,1,98311,5,1,98416,6,1,99333,7,2,99674
0500000US21061,21061,"Edmonson County, Kentucky",0,0,12141,1,0,12092,1,0,12043,1,0,12040,1,0,12114
0500000US21063,21063,"Elliott County, Kentucky",0,0,7761,1,0,7669,0,0,7638,0,0,7650,1,0,7588
0500000US21065,21065,"Estill County, Kentucky",1,0,14488,1,0,14456,1,0,14420,1,0,14361,1,0,14307
0500000US21067,21067,"Fayette County, Kentucky",12,2,305201,22,3,308501,17,4,310725,18,5,314767,22,6,318449
0500000US21069,21069,"Fleming County, Kentucky",1,0,14547,1,0,14551,1,0,14498,1,0,14613,1,0,14507
0500000US21071,21071,"Floyd County, Kentucky",2,0,39232,3,0,38558,2,0,38139,2,1,37679,3,1,37110
0500000US21073,21073,"Franklin County, Kentucky",2,0,49514,4,1,49600,3,1,49963,3,1,50273,3,1,50560
0500000US21075,21075,"Fulton County, Kentucky",0,0,6536,0,0,6377,0,0,6265,0,0,6259,0,0,6179
0500000US21077,21077,"Gallatin County, Kentucky",0,0,8491,1,0,8489,0,0,8564,0,0,8562,1,0,8609
0500000US21079,21079,"Garrard County, Kentucky",1,0,16953,1,0,16927,1,0,16906,1,0,17175,1,0,17292
0500000US21081,21081,"Grant County, Kentucky",1,0,24489,2,0,24541,1,0,24831,1,0,24740,2,0,24923
0500000US21083,21083,"Graves County, Kentucky",1,0,37535,3,0,37352,2,0,37577,2,1,37251,3,1,37182
0500000US21085,21085,"Grayson County, Kentucky",1,0,25864,2,0,26024,1,0,26155,2,0,26233,2,1,26184
0500000US21087,21087,"Green County, Kentucky",0,0,11317,1,0,11173,1,0,11043,1,0,11022,1,0,11060
0500000US21089,21089,"Greenup County, Kentucky",1,0,36647,3,0,36423,2,0,36282,2,1,36031,2,1,35893
0500000US21091,21091,"Hancock County, Kentucky",0,0,8666,1,0,8672,0,0,8722,1,0,8710,1,0,8810
0500000US21093,21093,"Hardin County, Kentucky",4,1,107173,8,1,108282,6,1,108610,6,2,106486,7,2,107316
0500000US21095,21095,"Harlan County, Kentucky",1,0,28715,2,0,28562,2,0,28098,2,0,27613,2,1,27168
0500000US21097,21097,"Harrison County, Kentucky",1,0,18602,1,0,18548,1,0,18635,1,0,18712,1,0,18646
0500000US21099,21099,"Hart County, Kentucky",1,0,18409,1,0,18474,1,0,18550,1,0,18489,1,0,18627
0500000US21101,21101,"Henderson County, Kentucky",2,0,46445,3,1,46339,2,1,46387,3,1,46388,3,1,46253
0500000US21103,21103,"Henry County, Kentucky",1,0,15325,1,0,15413,1,0,15538,1,0,15544,1,0,15818
0500000US21105,21105,"Hickman County, Kentucky",0,0,4751,0,0,4726,0,0,4710,0,0,4642,0,0,4627
0500000US21107,21107,"Hopkins County, Kentucky",2,0,46707,3,1,46560,2,1,46341,3,1,46281,3,1,45904
0500000US21109,21109,"Jackson County, Kentucky",1,0,13315,1,0,13416,1,0,13340,1,0,13346,1,0,13368
0500000US21111,21111,"Jefferson County, Kentucky",29,6,751342,54,8,757715,41,9,760703,45,11,763509,53,15,765352
0500000US21113,21113,"Jessamine County, Kentucky",2,0,49550,4,1,50222,3,1,51008,3,1,51936,4,1,52357
0500000US21115,21115,"Johnson County, Kentucky",1,0,23441,2,0,23486,1,0,23283,1,0,23212,2,0,22978
0500000US21117,21117,"Kenton County, Kentucky",6,1,161297,12,2,162918,9,2,163463,10,2,164342,11,3,164945
0500000US21119,21119,"Knott County, Kentucky",1,0,16124,1,0,16097,1,0,15955,1,0,15700,1,0,15544
0500000US21121,21121,"Knox County, Kentucky",1,0,31741,2,0,31867,2,0,31735,2,0,31668,2,1,31687
0500000US21123,21123,"Larue County, Kentucky",1,0,14093,1,0,14081,1,0,14171,1,0,14193,1,0,14096
0500000US21125,21125,"Laurel County, Kentucky",2,0,59603,4,1,59747,3,1,60048,4,1,60101,4,1,60250
0500000US21127,21127,"Lawrence County, Kentucky",1,0,15846,1,0,15869,1,0,15880,1,0,15893,1,0,15863
0500000US21129,21129,"Lee County, Kentucky",0,0,7551,0,0,6838,0,0,6774,0,0,6737,0,0,6580
0500000US21131,21131,"Leslie County, Kentucky",0,0,11170,1,0,11036,1,0,10892,1,0,10707,1,0,10538
0500000US21133,21133,"Letcher County, Kentucky",1,0,24039,2,0,23588,1,0,23417,1,0,23091,2,0,22773
0500000US21135,21135,"Lewis County, Kentucky",1,0,13754,1,0,13698,1,0,13760,1,0,13576,1,0,13442
0500000US21137,21137,"Lincoln County, Kentucky",1,0,24431,2,0,24463,1,0,24464,1,0,24388,2,0,24372
0500000US21139,21139,"Livingston County, Kentucky",0,0,9448,1,0,9362,1,0,9361,1,0,9324,1,0,9269
0500000US21141,21141,"Logan County, Kentucky",1,0,26682,2,0,26958,1,0,26815,2,0,26739,2,1,26593
0500000US21143,21143,"Lyon County, Kentucky",0,0,8440,1,0,8448,0,0,8379,0,0,8289,1,0,8069
0500000US21145,21145,"McCracken County, Kentucky",3,0,65635,5,1,65368,3,1,65324,4,1,64973,4,1,65162
